LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3086947,34343599,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.379195694,g/g,WCf,62.08043058,gH2O / 100 g fresh mass,Single,,,,0.379195694,g/g,,,2.54734,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087063,34352854,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.3408867,g/g,WCf,65.91133005,gH2O / 100 g fresh mass,Single,,,,0.3408867,g/g,,,2.11462,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087064,34352930,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.347607053,g/g,WCf,65.23929471,gH2O / 100 g fresh mass,Single,,,,0.347607053,g/g,,,2.19394,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087065,34353006,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.323049002,g/g,WCf,67.69509982,gH2O / 100 g fresh mass,Single,,,,0.323049002,g/g,,,1.89624,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087066,34353082,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.383333333,g/g,WCf,61.66666667,gH2O / 100 g fresh mass,Single,,,,0.383333333,g/g,,,2.59143,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087067,34353158,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.385813149,g/g,WCf,61.41868512,gH2O / 100 g fresh mass,Single,,,,0.385813149,g/g,,,2.61763,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087068,34353234,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.413587604,g/g,WCf,58.64123957,gH2O / 100 g fresh mass,Single,,,,0.413587604,g/g,,,2.90008,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087069,34353310,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.342911877,g/g,WCf,65.70881226,gH2O / 100 g fresh mass,Single,,,,0.342911877,g/g,,,2.13868,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087070,34353386,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.394080997,g/g,WCf,60.59190031,gH2O / 100 g fresh mass,Single,,,,0.394080997,g/g,,,2.70378,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087071,34353462,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.39445629,g/g,WCf,60.554371,gH2O / 100 g fresh mass,Single,,,,0.39445629,g/g,,34353386,2.70378,unpub.,gH2O/g fresh mass,
Sheremetev,Serge,412,The Global Leaf Traits,Eriogonum fasciculatum,21766,Eriogonum fasciculatum,3087072,34353538,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",LDMC,0.466230937,g/g,WCf,53.37690632,gH2O / 100 g fresh mass,Single,,,,0.466230937,g/g,,,3.38688,unpub.,gH2O/g fresh mass,
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,2754484,25379235,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-6.24,MPa,Choat et al. 2012 reported ?50 (MPa),-6.24,MPa,Single,,,,-6.24,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,2754484,25379239,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",6913,Mean P50 including only data from flushed curve,P50 (MPa),-4.994,MPa,Mean ?50 (F only) (MPa),-4.994,MPa,Single,,,,-4.994,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,2754484,25379238,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",6912,Mean P50 including all data,P50 (MPa),-4.994,MPa,Mean ?50 (with all) (MPa),-4.994,MPa,Single,,,,-4.994,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Dahlin,Kyla,293,Jasper Ridge leaf chemistry data,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,2499348,20541010,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",4081,Leaf dry fraction,LDMC,0.498,g/g,dry.frac,0.498,g dry mass / g fresh mass,Single,,,,0.498,g/g,,,0.625471,"Dahlin KM, Asner GP & CB Field (2013) Environmental and community controls on plant canopy chemistry in a Mediterranean-type ecosystem. Proceedings of the National Academy of Sciences USA. 110(17): 6895-6900",dry frac: dry weight/ wet weight,
Dahlin,Kyla,293,Jasper Ridge leaf chemistry data,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,2499354,20541076,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",4081,Leaf dry fraction,LDMC,0.511,g/g,dry.frac,0.511,g dry mass / g fresh mass,Single,,,,0.511,g/g,,,0.780411,"Dahlin KM, Asner GP & CB Field (2013) Environmental and community controls on plant canopy chemistry in a Mediterranean-type ecosystem. Proceedings of the National Academy of Sciences USA. 110(17): 6895-6900",dry frac: dry weight/ wet weight,
Dahlin,Kyla,293,Jasper Ridge leaf chemistry data,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,2499402,20541604,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",4081,Leaf dry fraction,LDMC,0.538,g/g,dry.frac,0.538,g dry mass / g fresh mass,Single,,,,0.538,g/g,,,1.08999,"Dahlin KM, Asner GP & CB Field (2013) Environmental and community controls on plant canopy chemistry in a Mediterranean-type ecosystem. Proceedings of the National Academy of Sciences USA. 110(17): 6895-6900",dry frac: dry weight/ wet weight,
Dahlin,Kyla,293,Jasper Ridge leaf chemistry data,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,2499404,20541626,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",4081,Leaf dry fraction,LDMC,0.552,g/g,dry.frac,0.552,g dry mass / g fresh mass,Single,,,,0.552,g/g,,,1.24445,"Dahlin KM, Asner GP & CB Field (2013) Environmental and community controls on plant canopy chemistry in a Mediterranean-type ecosystem. Proceedings of the National Academy of Sciences USA. 110(17): 6895-6900",dry frac: dry weight/ wet weight,
Manzoni,Stefano,197,Plant Hydraulic Traits,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,4523059,50617650,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-5.488895001,Mpa,Water potential at 50% loss of conductivity Psi_50 (MPa),-5.488895001,Mpa,Mean,,,,-5.488895001,Mpa,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soilñplantñatmosphere system. Advances in Water Resources  51:292ñ304",,
Manzoni,Stefano,197,Plant Hydraulic Traits,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,4523638,50623967,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-5.600313699,Mpa,Water potential at 50% loss of conductivity Psi_50 (MPa),-5.600313699,Mpa,Mean,,,,-5.600313699,Mpa,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soilñplantñatmosphere system. Advances in Water Resources  51:292ñ304",,
Sack,Lawren,111,"Leaf and Whole-Plant Traits Database: Hydraulic and Gas Exchange Physiology, Anatomy, Venation Struc",Heteromeles arbutifolia,28615,Heteromeles arbutifolia,1056218,6722208,189,Leaf water & osmotic potential: leaf osmotic potential at turgor loss,553,Leaf osmotic potential at turgor loss,Turgor loss point,2.339322363,#NAME?,Turgor loss point,2.339322363,#NAME?,,,,,,,,,,"Scoffoni, C., A. Pou, K. Aasamaa, and L. Sack. 2008. The rapid light response of leaf hydraulic conductance: new evidence from two experimental methods. Plant Cell and Environment 31:1803-1812.",,
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Malosma laurina,35208,Malosma laurina,2754137,25376210,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-2.4,MPa,Choat et al. 2012 reported ?50 (MPa),-2.4,MPa,Single,,,,-2.4,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Malosma laurina,35208,Malosma laurina,2754137,25376214,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",6913,Mean P50 including only data from flushed curve,P50 (MPa),-1.200232857,MPa,Mean ?50 (F only) (MPa),-1.200232857,MPa,Single,,,,-1.200232857,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Malosma laurina,35208,Malosma laurina,2754137,25376213,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",6912,Mean P50 including all data,P50 (MPa),-1.200232857,MPa,Mean ?50 (with all) (MPa),-1.200232857,MPa,Single,,,,-1.200232857,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Manzoni,Stefano,197,Plant Hydraulic Traits,Malosma laurina,35208,Malosma laurina,4523035,50617371,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-1.63,Mpa,Water potential at 50% loss of conductivity Psi_50 (MPa),-1.63,Mpa,Mean,,,,-1.63,Mpa,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soilñplantñatmosphere system. Advances in Water Resources  51:292ñ304",,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,1727674,12573524,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2537,Xylem water potential at which 12% of conductivity is lost (P12),P12 (MPa),-1.43253,Mpa,P12 (MPa),-1.43253,Mpa,Single,,,,-1.43253,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 12% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,1727675,12573622,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2537,Xylem water potential at which 12% of conductivity is lost (P12),P12 (MPa),-1.43253,Mpa,P12 (MPa),-1.43253,Mpa,Single,,,,-1.43253,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 12% of the maximum hydraulic conductivity is lost,
Jansen,Steven,187,Xylem Functional Traits (XFT) Database: Nature Subset,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,1393316,10184379,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-6.24,MPa,P50,-6.24,MPa,Single,,,,-6.24,Mpa,,,,"Brendan Choat,  Steven Jansen et al. (2012) Global convergence in the vulnerability of forests to drought. Nature 491, 752ñ755 doi:10.1038/nature11688",Xylem water potential at which 50% of conductivity is lost (?50),
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,1727674,12573523,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-6.4,Mpa,P50 (MPa),-6.4,Mpa,Single,,,,-6.4,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 50% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,1727675,12573621,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-6,Mpa,P50 (MPa),-6,Mpa,Single,,,,-6,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 50% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,1727676,12573718,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-6.24,Mpa,P50 (MPa),-6.24,Mpa,Single,,,,-6.24,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 50% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Heteromeles arbutifolia,28615,Heteromeles arbutifolia,1727674,12573525,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2100,Xylem water potential at which 88% of conductivity is lost (P88),P88 (MPa),-8.36785,Mpa,P88 (MPa),-8.36785,Mpa,Single,,,,-8.36785,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 88% of the maximum hydraulic conductivity is lost,
