,AccSpeciesID,AccSpeciesName,nSLA,SLA,nLDMC,LDMC,nSWC,SWC,SWC_from_LDMC
2234,10863,Caryodendron orinocense,8,12.36319901,0,NA,0,NA,NA
2235,10868,Caryota mitis,2,21.97802198,0,NA,0,NA,NA
2236,10877,Casearia aculeata,62,18.67733063,51,0.333408338,0,NA,1.999325114
2237,10878,Casearia arborea,86,22.63204364,50,0.307982939,0,NA,2.246933104
2238,10879,Casearia arguta,13,18.91282905,2,0.508738879,0,NA,0.965644934
2239,10881,Casearia combaymensis,2,42.17324181,0,NA,0,NA,NA
2240,10882,Casearia commersoniana,63,15.83222636,55,0.422059348,0,NA,1.369335034
2241,10884,Casearia corymbosa,6,11.82976505,2,0.459854906,0,NA,1.174598959
2242,10885,Casearia costulata,1,11.06072337,0,NA,0,NA,NA
2243,10887,Casearia decandra,12,23.54394023,0,NA,0,NA,NA
2244,10895,Casearia gossypiosperma,29,29.04243852,1,0.37036803,0,NA,1.700017062
2245,10896,Casearia grandiflora,2,12.8,1,0.534207,0,NA,0.871933539
2246,10901,Casearia guianensis,46,25.73341579,39,0.27647059,0,NA,2.617021256
2247,10904,Casearia javitensis,26,13.41506252,0,NA,0,NA,NA
2248,10912,Casearia nitida,136,18.79507834,135,0.266530467,0,NA,2.751916285
2249,10913,Casearia obliqua,2,32.83,1,0.445217,0,NA,1.246095724
2250,10915,Casearia pitumba,3,17.92371472,0,NA,0,NA,NA
2251,10919,Casearia sp,15,18.12415916,0,NA,0,NA,NA
2252,10920,Casearia sylvestris,81,14.27459963,58,0.410032833,0,NA,1.438829087
2253,10924,Casearia ulmifolia,3,39.05213047,0,NA,0,NA,NA
2254,10933,Cassia abbreviata,1,5.22,0,NA,0,NA,NA
2255,10958,Cassia fistula,6,17.34275393,1,0.293661972,0,NA,2.405275779
2256,11010,Cassine peragua,1,13.88888889,0,NA,0,NA,NA
2257,11013,Cassinia aculeata,2,18.80785532,0,NA,0,NA,NA
2258,11016,Cassinia compacta,5,41.3362,0,NA,0,NA,NA
2259,11019,Cassinia laevis,12,6.751750714,0,NA,0,NA,NA
2260,11023,Cassinia quinquefaria,2,5.204272727,0,NA,0,NA,NA
2261,11027,Cassinia trinerva,1,21.64033759,0,NA,0,NA,NA
2262,11031,Cassinopsis ilicifolia,9,18.54797713,0,NA,0,NA,NA
2263,11037,Cassiope tetragona,122,5.680639975,42,0.572958649,0,NA,0.745326652
2264,11045,Cassipourea guianensis,93,12.59787934,73,0.354310495,0,NA,1.822383229
2265,11051,Cassipourea peruviana,1,10.42060571,0,NA,0,NA,NA
2266,11052,Cassipourea ruwensorensis,1,15.29051988,0,NA,0,NA,NA
2267,11057,Cassytha glabella,2,7.190087125,0,NA,0,NA,NA
2268,11060,Cassytha pubescens,1,3.048454701,0,NA,0,NA,NA
2269,11062,Castanea crenata,1,30.7503075,0,NA,0,NA,NA
2270,11063,Castanea dentata,45,24.32271155,0,NA,0,NA,NA
2271,11064,Castanea henryi,18,17.06979544,1,0.48608,0,NA,1.057274523
2272,11067,Castanea pumila,23,15.07881928,0,NA,0,NA,NA
2273,11068,Castanea sativa,143,13.52447975,102,0.359188401,0,NA,1.784054268
2274,11069,Castanea seguinii,3,20.5104537,2,0.38975808,0,NA,1.565694082
2275,11075,Castanopsis carlesii,33,11.45010098,28,0.489862625,0,NA,1.041388643
2276,11077,Castanopsis chinensis,5,13.96395412,3,0.4530844,0,NA,1.207094308
2277,11080,Castanopsis cuspidata,2,9.309250182,0,NA,0,NA,NA
2278,11082,Castanopsis echinocarpa,1,15.89449541,1,0.420560748,0,NA,1.377777778
2279,11083,Castanopsis eyrei,36,11.90631026,32,0.463512092,0,NA,1.157441018
2280,11085,Castanopsis fargesii,16,11.74583945,10,0.422731311,0,NA,1.365568797
2281,11086,Castanopsis fissa,53,11.39994604,34,0.438651701,0,NA,1.279713032
2282,11087,Castanopsis fordii,28,10.10827525,25,0.482405307,0,NA,1.072945684
2283,11089,Castanopsis foxworthyi,2,6.896551724,0,NA,0,NA,NA
2284,11092,Castanopsis hystrix,19,9.369925422,18,0.46948964,0,NA,1.129972452
2285,11093,Castanopsis indica,4,13.76116491,2,0.469333857,0,NA,1.13067944
2286,11095,Castanopsis javanica,2,15.03759398,0,NA,0,NA,NA
2287,11109,Castanopsis sclerophylla,22,12.19632892,7,0.474062457,0,NA,1.109426693
2288,11112,Castanopsis sieboldii,10,8.079513034,0,NA,0,NA,NA
2289,11113,Castanopsis sp,6,10.53160405,0,NA,0,NA,NA
2290,11116,Castanopsis tibetana,1,8.126193757,1,0.48159,0,NA,1.076455076
2291,11118,Castanopsis tungurrut,2,16.50165017,0,NA,0,NA,NA
2292,11121,Castanospermum australe,51,23.80404457,2,0.415,0,NA,1.409638554
2293,11122,Castanospora alphandi,12,15.43803673,0,NA,0,NA,NA
2294,11129,Castilla elastica,158,20.58656551,74,0.285990124,0,NA,2.496624237
2295,11130,Castilla sp,1,6.825488694,0,NA,0,NA,NA
2296,11132,Castilla ulei,4,35.87390738,0,NA,0,NA,NA
2297,11135,Castilleja angustifolia,15,11.20045907,0,NA,0,NA,NA
2298,11138,Castilleja attenuata,1,26.47557003,1,0.208418194,0,NA,3.798045606
2299,11139,Castilleja coccinea,51,24.07251012,51,0.158043694,0,NA,5.327364128
2300,11141,Castilleja fissifolia,2,20.83333333,0,NA,0,NA,NA
2301,11154,Castilleja sp,2,15.15151515,0,NA,0,NA,NA
2302,11162,Casuarina cunninghamiana,2,3.723754941,0,NA,0,NA,NA
2303,11165,Casuarina equisetifolia,1,2.773925104,0,NA,0,NA,NA
2304,11180,Catabrosa aquatica,6,34.06248017,1,0.196,0,NA,4.102040816
2305,11183,Catalpa bignonioides,1,8,0,NA,0,NA,NA
2306,11188,Catalpa ovata,2,11.99040884,0,NA,0,NA,NA
2307,11189,Catalpa speciosa,40,18.21169362,0,NA,0,NA,NA
2308,11190,Catananche caerulea,7,15.68,2,0.139,0,NA,6.194244604
2309,11193,Catapodium marinum,1,24.5,1,0.227,0,NA,3.405286344
2310,11194,Catapodium rigidum,16,21.05569231,3,0.294146667,0,NA,2.399664566
2311,11204,Cathedra acuminata,11,11.12432231,0,NA,0,NA,NA
2312,11215,Catopsis sessiliflora,22,25.08936557,21,0.135727127,0,NA,6.367723897
2313,11219,Catostemma fragrans,33,10.86073822,20,0.436559459,0,NA,1.29063872
2314,11221,Catostemma sp,1,4.7,0,NA,0,NA,NA
2315,11232,Catunaregam obovata,1,15.43773373,0,NA,0,NA,NA
2316,11245,Caulophyllum robustum,3,34.37212182,2,0.233245083,0,NA,3.287335829
2317,11246,Caulophyllum thalictroides,12,43.6635497,8,0.217145259,0,NA,3.605212216
2318,11249,Caustis flexuosa,2,13.0858837,0,NA,0,NA,NA
2319,11251,Caustis recurvata,2,8.70915701,0,NA,0,NA,NA
2320,11254,Cavacoa quintasii,16,14.48578449,15,0.357257551,0,NA,1.799101091
2321,11255,Cavanillesia hylogeiton,17,34.89101923,1,0.219961387,0,NA,3.546252476
2322,11256,Cavanillesia platanifolia,45,20.27624986,31,0.239391461,0,NA,3.177258442
2323,11267,Cayaponia granatensis,11,14.19009333,4,0.305633593,0,NA,2.271891652
2324,11275,Cayratia acris,9,32.67244444,0,NA,0,NA,NA
2325,11282,Cayratia pedata,1,10.622,1,0.432312925,0,NA,1.31313926
2326,11288,Ceanothus arboreus,1,8.892011179,0,NA,0,NA,NA
2327,11293,Ceanothus cuneatus,12,4.209947181,4,0.47075,0,NA,1.124269782
2328,11294,Ceanothus cyaneus,1,8.49180475,0,NA,0,NA,NA
2329,11297,Ceanothus diversifolius,1,12.0503594,0,NA,0,NA,NA
2330,11298,Ceanothus fendleri,46,13.91060836,4,0.34155,0,NA,1.927829015
2331,11303,Ceanothus griseus,1,6.501296903,0,NA,0,NA,NA
2332,11304,Ceanothus hearstiorum,1,8.749837752,0,NA,0,NA,NA
2333,11305,Ceanothus herbaceus,2,12.25490196,0,NA,0,NA,NA
2334,11306,Ceanothus impressus,1,6.561452663,0,NA,0,NA,NA
2335,11307,Ceanothus incanus,2,7.095563499,0,NA,0,NA,NA
2336,11308,Ceanothus integerrimus,1,10.37528416,0,NA,0,NA,NA
2337,11310,Ceanothus lemmonii,1,14.68926278,0,NA,0,NA,NA
2338,11311,Ceanothus leucodermis,3,8.417822849,0,NA,0,NA,NA
2339,11312,Ceanothus maritimus,1,3.443499308,0,NA,0,NA,NA
2340,11315,Ceanothus megacarpus,4,4.554245283,0,NA,0,NA,NA
2341,11316,Ceanothus microphyllus,1,13.02761855,0,NA,0,NA,NA
2342,11317,Ceanothus oliganthus,9,8.036605043,4,0.49075,0,NA,1.037697402
2343,11319,Ceanothus papillosus,1,7.244359601,0,NA,0,NA,NA
2344,11321,Ceanothus prostratus,1,3.819442708,0,NA,0,NA,NA
2345,11322,Ceanothus purpureus,1,3.435579479,0,NA,0,NA,NA
2346,11328,Ceanothus spinosus,3,6.874518546,0,NA,0,NA,NA
2347,11329,Ceanothus thyrsiflorus,3,9.453085862,0,NA,0,NA,NA
2348,11330,Ceanothus tomentosus,1,7.261059574,0,NA,0,NA,NA
2349,11331,Ceanothus velutinus,2,7.931951468,0,NA,0,NA,NA
2350,11332,Ceanothus verrucosus,1,3.953666201,0,NA,0,NA,NA
2351,11333,Cecropia concolor,21,24.70870726,3,0.27329604,0,NA,2.659035816
2352,11334,Cecropia distachya,1,21.053,1,0.336882,0,NA,1.96839843
2353,11335,Cecropia engleriana,3,22.51730857,0,NA,0,NA,NA
2354,11336,Cecropia ficifolia,130,19.24168117,0,NA,0,NA,NA
2355,11338,Cecropia herthae,3,24.11077987,0,NA,0,NA,NA
2356,11340,Cecropia insignis,21,11.2535539,13,0.33555104,0,NA,1.980172551
2357,11343,Cecropia longipes,30,19.71289706,13,0.237518574,0,NA,3.210197055
2358,11345,Cecropia obtusa,9,10.53127356,0,NA,0,NA,NA
2359,11346,Cecropia obtusifolia,43,13.63949723,17,0.311961148,0,NA,2.205527371
2360,11348,Cecropia peltata,11,12.91123435,2,0.289231029,0,NA,2.457443703
2361,11351,Cecropia putumayonis,3,25.70113071,0,NA,0,NA,NA
2362,11352,Cecropia schreberiana,1,18.4775,0,NA,0,NA,NA
2363,11353,Cecropia sciadophylla,11,16.57322038,0,NA,0,NA,NA
2364,11354,Cecropia sp,5,23.27465744,0,NA,0,NA,NA
2365,11358,Cedrela fissilis,10,25.34975164,0,NA,0,NA,NA
2366,11362,Cedrela montana,4,13.171925,0,NA,0,NA,NA
2367,11365,Cedrela odorata,77,20.66765363,19,0.32077503,0,NA,2.117449631
2368,11371,Cedrela sp,5,31.51076066,0,NA,0,NA,NA
2369,11376,Cedrelinga cateniformis,50,22.45283013,1,0.34,0,NA,1.941176471
2370,11377,Cedrelinga sp,6,24.43850112,0,NA,0,NA,NA
2371,11381,Cedrus atlantica,4,12.72504779,0,NA,0,NA,NA
2372,11383,Cedrus deodara,23,6.548614141,5,0.375163606,0,NA,1.665503756
2373,11388,Ceiba aesculifolia,1,11.43123016,1,0.318304267,0,NA,2.141648113
2374,11395,Ceiba pentandra,58,12.11476707,29,0.405475691,0,NA,1.466239091
2375,11396,Ceiba samauma,2,12.74825822,1,0.334804678,0,NA,1.986816088
2376,11397,Ceiba sp,1,14.07395274,0,NA,0,NA,NA
2377,11398,Ceiba speciosa,10,21.13553765,4,0.324136809,0,NA,2.085117063
2378,11402,Celastrus hindsii,3,14.45284997,2,0.310100171,0,NA,2.224764421
2379,11403,Celastrus orbiculatus,7,21.46616214,5,0.229467442,0,NA,3.357916702
2380,11404,Celastrus paniculatus,3,10.61204175,1,0.281622912,0,NA,2.550847458
2381,11407,Celastrus scandens,6,36.71030908,0,NA,0,NA,NA
2382,11413,Celmisia angustifolia,6,6.774776936,6,0.373038577,0,NA,1.680687903
2383,11416,Celmisia brevifolia,2,6.16,1,0.406,0,NA,1.463054187
2384,11418,Celmisia costiniana,16,6.1918,6,0.405,0,NA,1.469135802
2385,11424,Celmisia gracilenta,13,7.347408056,10,0.35234903,0,NA,1.838094942
2386,11426,Celmisia haastii,2,7.69,1,0.247,0,NA,3.048582996
2387,11432,Celmisia laricifolia,2,11.13,1,0.384,0,NA,1.604166667
2388,11435,Celmisia lyallii,6,3.739123261,6,0.446532628,0,NA,1.239478009
2389,11441,Celmisia prorepens,2,11.06,1,0.246,0,NA,3.06504065
2390,11442,Celmisia pugioniformis,14,4.813888889,5,0.39,0,NA,1.564102564
2391,11445,Celmisia sessiliflora,2,6.14,1,0.456,0,NA,1.192982456
2392,11446,Celmisia spectabilis,2,NA,2,0.400100024,0,NA,1.499375008
2393,11450,Celmisia viscosa,2,4.29,1,0.431,0,NA,1.320185615
2394,11468,Celtis adolfi-friderici,2,16.39672131,0,NA,0,NA,NA
2395,11469,Celtis africana,45,19.92828039,0,NA,0,NA,NA
2396,11471,Celtis australis,16,20.88439166,9,0.308817299,0,NA,2.238160563
2397,11473,Celtis biondii,1,16.41,1,0.39888,0,NA,1.507019655
2398,11481,Celtis ehrenbergiana,35,9.499003259,29,0.371428626,0,NA,1.692307294
2399,11484,Celtis iguanaea,10,33.84898003,7,0.237507365,0,NA,3.210395745
2400,11491,Celtis laevigata,59,19.13338855,0,NA,0,NA,NA
2401,11495,Celtis mildbraedii,10,16.10084593,10,0.380546506,0,NA,1.627799715
2402,11497,Celtis occidentalis,81,32.81346359,28,0.220470353,0,NA,3.53575725
2403,11500,Celtis paniculata,22,12.15072727,0,NA,0,NA,NA
2404,11506,Celtis schippii,76,18.90718933,59,0.393580522,0,NA,1.540776144
2405,11507,Celtis sinensis,16,21.21558433,8,0.388453585,0,NA,1.574310135
2406,11509,Celtis sp,2,12.01698953,0,NA,0,NA,NA
2407,11512,Celtis tenuifolia,3,11.42359438,1,0.181818182,0,NA,4.5
2408,11513,Celtis tessmannii,11,23.95536465,9,0.387540141,0,NA,1.580377862
2409,11521,Cenarrhenes nitida,11,4.056747755,0,NA,0,NA,NA
2410,11535,Cenchrus longispinus,2,23.43283582,0,NA,0,NA,NA
2411,11559,Centaurea aspera,8,17.2679265,2,0.157055,0,NA,5.367196205
2412,11560,Centaurea aziziana,2,12.65811392,0,NA,0,NA,NA
2413,11563,Centaurea calcitrapa,4,20.35,2,0.167075,0,NA,4.985335927
2414,11567,Centaurea cyanus,41,20.36719472,27,0.179140602,0,NA,4.582207444
2415,11571,Centaurea diffusa,33,14.54323493,8,0.2083525,0,NA,3.799558441
2416,11583,Centaurea jacea,520,19.76978365,331,0.203950951,0,NA,3.903139671
2417,11590,Centaurea maculosa,29,15.44107761,24,0.231930089,0,NA,3.311644094
2418,11591,Centaurea melitensis,7,13.93043589,2,0.253222437,0,NA,2.949097141
2419,11597,Centaurea nervosa,2,20.91967148,1,0.16,0,NA,5.25
2420,11598,Centaurea nigra,76,19.49440439,39,0.2481797,0,NA,3.029338413
2421,11599,Centaurea nigrescens,10,25.57485814,10,0.181132853,0,NA,4.520809644
2422,11600,Centaurea ornata,2,10.44,1,0.27537,0,NA,2.631477648
2423,11604,Centaurea pectinata,5,17.37846888,3,0.211523712,0,NA,3.727602354
2424,11614,Centaurea rhaetica,15,14.07270221,15,0.208810788,0,NA,3.789024588
2425,11617,Centaurea scabiosa,53,15.6390751,23,0.225086406,0,NA,3.442738305
2426,11620,Centaurea solstitialis,26,18.21084707,9,0.250636647,0,NA,2.989839521
2427,11623,Centaurea sp,8,14.23065526,4,0.241230159,0,NA,3.145418654
2428,11626,Centaurea stoebe,25,20.41923077,13,0.176480769,0,NA,4.666339762
2429,11628,Centaurea triumfettii,10,26.37529351,1,0.103013429,0,NA,8.707472178
2430,11629,Centaurea uniflora,3,16.17,2,0.21285,0,NA,3.698144233
2431,11631,Centaurea virgata,2,15.00911849,1,0.282619095,0,NA,2.538331341
2432,11635,Centaurium erythraea,56,27.44742147,39,0.221938592,0,NA,3.505750862
2433,11636,Centaurium littorale,16,34.41,9,0.253698889,0,NA,2.941680645
2434,11640,Centaurium pulchellum,9,48.37,5,0.179412,0,NA,4.573763182
2435,11648,Centella asiatica,38,23.6732955,34,0.154922724,0,NA,5.454830995
2436,11658,Centipeda cunninghamii,3,19.28333333,0,NA,0,NA,NA
2437,11659,Centipeda minima,1,35.45574957,0,NA,0,NA,NA
2438,11666,Centranthus calcitrapa,1,27.15387364,1,0.111913599,0,NA,7.935464609
2439,11669,Centranthus ruber,10,20.5715,4,0.13919,0,NA,6.184424168
2440,11676,Centrolobium microchaete,30,31.31542291,2,0.310553013,0,NA,2.220062141
2441,11698,Centrosema pubescens,1,30.491,0,NA,0,NA,NA
2442,11713,Cephalanthera damasonium,21,29.01428571,13,0.172399231,0,NA,4.800489918
2443,11714,Cephalanthera longifolia,78,33.62994523,57,0.19769814,0,NA,4.05821652
2444,11719,Cephalanthus occidentalis,67,13.56852574,4,0.236787535,0,NA,3.223195284
2445,11720,Cephalaralia cephalobotrys,1,38.82866551,0,NA,0,NA,NA
2446,11723,Cephalaria gigantea,1,17.3,0,NA,0,NA,NA
2447,11728,Cephalaria leucantha,20,8.123707374,11,0.272123368,0,NA,2.674803849
2448,11729,Cephalaria microcephala,1,7.718191499,1,0.353950618,0,NA,1.825252874
2449,11733,Cephalaria squamiflora,1,8.755317072,0,NA,0,NA,NA
2450,11734,Cephalaria transsylvanica,10,12.738,10,0.281438,0,NA,2.553180452
2451,11764,Cephalotaxus fortunei,1,6.443298969,0,NA,0,NA,NA
2452,11769,Cerastium alpinum,20,30.35070932,14,0.211950843,0,NA,3.718075129
2453,11770,Cerastium arcticum,3,19.81698466,0,NA,0,NA,NA
2454,11771,Cerastium arvense,52,19.70922029,12,0.214991112,0,NA,3.651355075
2455,11773,Cerastium brachypetalum,22,25.62002775,11,0.195406735,0,NA,4.117530874
2456,11776,Cerastium cerastoides,68,36.28561794,32,0.141301167,0,NA,6.077082404
2457,11779,Cerastium diffusum,6,24.14333333,3,0.161666667,0,NA,5.18556701
2458,11780,Cerastium dubium,9,50.60777778,5,0.131484,0,NA,6.60548812
2459,11781,Cerastium fontanum,52,25.7670727,18,0.205805278,0,NA,3.858961867
2460,11783,Cerastium glomeratum,45,26.71652837,29,0.166725707,0,NA,4.997875317
2461,11785,Cerastium holosteoides,71,32.31980228,43,0.159893014,0,NA,5.254181946
2462,11788,Cerastium latifolium,39,19.05024878,19,0.18468518,0,NA,4.414619623
2463,11789,Cerastium ligusticum,10,50.40062488,8,0.129994342,0,NA,6.692642481
2464,11791,Cerastium mollissimum,4,16.16688396,0,NA,0,NA,NA
2465,11796,Cerastium pumilum,13,24.06562987,5,0.145478,0,NA,5.873891585
2466,11797,Cerastium purpurascens,25,18.66569979,13,0.173565117,0,NA,4.761526381
2467,11800,Cerastium semidecandrum,40,25.08503623,16,0.217390319,0,NA,3.600020847
2468,11806,Cerastium tomentosum,11,17.24242857,5,0.235814,0,NA,3.240630327
2469,11807,Cerastium uniflorum,10,35.90391148,8,0.143212657,0,NA,5.98262303
2470,11812,Ceratiola ericoides,1,4.497413987,0,NA,0,NA,NA
2471,11813,Ceratocapnos claviculata,14,84.82571429,7,0.085218571,0,NA,10.73453137
2472,11814,Ceratocarpus arenarius,18,13.91135154,2,0.384615385,0,NA,1.6
2473,11815,Ceratocephala falcata,1,41.47806977,1,0.337037037,0,NA,1.967032967
2474,11819,Ceratogyne obionoides,1,33.448,0,NA,0,NA,NA
2475,11825,Ceratonia siliqua,25,9.027603464,0,NA,0,NA,NA
2476,11826,Ceratopetalum apetalum,9,12.2164337,0,NA,0,NA,NA
2477,11827,Ceratopetalum gummiferum,4,9.508830997,1,0.41414,0,NA,1.414642391
2478,11829,Ceratopetalum succirubrum,1,7.878151261,0,NA,0,NA,NA
2479,11831,Ceratophyllum demersum,44,56.49128087,24,0.115640928,0,NA,7.647457445
2480,11842,Cerbera manghas,2,12.63,0,NA,0,NA,NA
2481,11849,Cercidiphyllum japonicum,4,14.97755138,0,NA,0,NA,NA
2482,11853,Cercis canadensis,204,25.89289822,24,0.242034333,0,NA,3.131645238
2483,11854,Cercis chinensis,4,25.93639427,2,0.261487259,0,NA,2.824278111
2484,11857,Cercis siliquastrum,7,15.27623363,5,0.316920806,0,NA,2.15536242
2485,11865,Cercocarpus montanus,12,6.695341129,4,0.49475,0,NA,1.02122284
2486,11871,Cereus hildmannianus,1,NA,1,0.17,0,NA,4.882352941
2487,11878,Cerinthe minor,11,33.88013336,11,0.173529165,0,NA,4.762720057
2488,11884,Ceriops tagal,5,5.808086022,0,NA,0,NA,NA
2489,11892,Cespedesia spathulata,24,11.66461378,14,0.334665243,0,NA,1.988060524
2490,11900,Cestrum macrophyllum,3,18.14755436,0,NA,0,NA,NA
2491,11901,Cestrum megalophyllum,42,20.59457239,30,0.280625152,0,NA,2.563472462
2492,11903,Cestrum parqui,1,18.9152,0,NA,0,NA,NA
2493,11904,Cestrum racemosum,2,18.50414747,0,NA,0,NA,NA
2494,11915,Chaenactis douglasii,23,12.57507567,18,0.138068183,0,NA,6.242798279
2495,11928,Chaenorhinum minus,16,37.135,6,0.123605,0,NA,7.09028761
2496,11930,Chaerophyllum aureum,15,20.14741526,7,0.231883488,0,NA,3.312510603
2497,11931,Chaerophyllum bulbosum,8,17.2525,4,0.25689,0,NA,2.892716727
2498,11933,Chaerophyllum hirsutum,32,30.93437244,21,0.19530484,0,NA,4.120200821
2499,11935,Chaerophyllum roseum,20,18.78196808,11,0.288929092,0,NA,2.46105681
2500,11938,Chaerophyllum temulum,5,27.1675,1,0.249,0,NA,3.016064257
2501,11940,Chaetachme aristata,13,13.98286642,1,0.3897,0,NA,1.566076469
2502,11950,Chaetocarpus castanocarpus,6,6.899514202,0,NA,0,NA,NA
2503,11951,Chaetocarpus globosus,1,4.4,0,NA,0,NA,NA
2504,11952,Chaetocarpus schomburgkianus,45,7.597406037,24,0.367198368,0,NA,1.723323654
2505,11953,Chaetocarpus sp,4,9.295760987,0,NA,0,NA,NA
2506,11971,Chamaecrista fasciculata,45,21.77161005,10,0.418316771,0,NA,1.390532889
2507,11972,Chamaecrista glandulosa,2,12.368,0,NA,0,NA,NA
2508,11980,Chamaecrista sp,1,13.81787599,0,NA,0,NA,NA
2509,11985,Chamaecyparis obtusa,15,10.39084142,0,NA,0,NA,NA
2510,11986,Chamaecyparis pisifera,2,6.653427571,2,0.3155,0,NA,2.169572108
2511,12013,Chamaecytisus proliferus,14,10.50617175,0,NA,0,NA,NA
2512,12018,Chamaecytisus ruthenicus,1,23.80952381,0,NA,0,NA,NA
2513,12027,Chamaedaphne calyculata,25,9.774500066,9,0.50116058,0,NA,0.99536843
2514,12030,Chamaedorea alternans,3,25.96479177,0,NA,0,NA,NA
2515,12038,Chamaedorea pinnatifrons,6,24.72390389,0,NA,0,NA,NA
2516,12042,Chamaedorea seifrizii,11,15.02881236,0,NA,0,NA,NA
2517,12054,Chamaerhodos erecta,2,12.08507151,0,NA,0,NA,NA
2518,12059,Chamaerops humilis,3,5.5225,1,0.4586,0,NA,1.180549498
2519,12078,Chamguava schippii,71,14.72632955,62,0.396391448,0,NA,1.522758767
2520,12083,Champereia manillana,19,16.14788842,0,NA,0,NA,NA
2521,12085,Chaptalia integerrima,1,7.444567468,0,NA,0,NA,NA
2522,12086,Chaptalia runcinata,19,6.5941,9,0.258222222,0,NA,2.872633391
2523,12100,Chasmanthium latifolium,27,27.26520665,0,NA,0,NA,NA
2524,12101,Chasmanthium laxum,1,17.648,1,0.34,0,NA,1.941176471
2525,12111,Chaunochiton kappleri,40,9.988955839,22,0.373069945,0,NA,1.680462503
2526,12119,Cheilanthes distans,4,7.463267328,0,NA,0,NA,NA
2527,12129,Cheilanthes sieberi,2,5.861764706,0,NA,0,NA,NA
2528,12132,Cheilanthes tenuifolia,6,7.935446429,0,NA,0,NA,NA
2529,12134,Cheiloclinium cognatum,22,13.45981047,0,NA,0,NA,NA
2530,12148,Cheirodendron trigynum,7,10.12712466,0,NA,0,NA,NA
2531,12151,Chelidonium majus,30,39.71233885,21,0.202556923,0,NA,3.936883838
2532,12153,Chelone glabra,3,15.86329177,0,NA,0,NA,NA
2533,12158,Chenopodium acuminatum,13,21.01132502,6,0.149297444,0,NA,5.698038311
2534,12159,Chenopodium album,372,25.98153511,285,0.158619211,0,NA,5.304406591
2535,12168,Chenopodium auricomum,3,8.527778431,0,NA,0,NA,NA
2536,12169,Chenopodium berlandieri,2,15.87301587,0,NA,0,NA,NA
2537,12180,Chenopodium curvispicatum,2,6.805957895,0,NA,0,NA,NA
2538,12181,Chenopodium desertorum,11,7.449997851,0,NA,0,NA,NA
2539,12185,Chenopodium ficifolium,33,19.25105263,16,0.2207125,0,NA,3.530780993
2540,12187,Chenopodium foliosum,3,15.08295626,0,NA,0,NA,NA
2541,12188,Chenopodium fremontii,44,20.67299467,4,0.1868,0,NA,4.353319058
2542,12201,Chenopodium leptophyllum,10,11.61787444,9,0.149703333,0,NA,5.679877981
2543,12210,Chenopodium oahuense,4,11.16829614,0,NA,0,NA,NA
2544,12213,Chenopodium opulifolium,1,16.25,1,0.18839,0,NA,4.308137375
